order_item_id,order_id,product_id,quantity,unit_price
2984,11586,128,1,29206.12
2985,11587,105,1,39341.53
2986,11587,182,1,1810.76
2987,11588,123,2,11866.6
2988,11589,149,1,783.54
2989,11589,199,2,6780.92
2990,11589,215,2,2976.61
2991,11590,106,1,58766.85
2992,11590,173,1,7019.62
2993,11591,173,1,6317.66
2994,11591,216,1,5494.29
2995,11591,125,2,37638.62
2996,11591,159,3,7695.17
2997,11592,165,1,11027.91
2998,11592,175,1,4364.52
2999,11592,127,1,32351.13
3000,11592,192,1,2133.88
3001,11592,144,4,15195.0
3002,11593,160,1,4002.28
3003,11594,132,1,17563.36
3004,11595,155,1,1743.47
3005,11596,187,2,3281.59
3006,11596,119,1,3965.73
3007,11597,169,4,2712.94
3008,11597,119,1,3965.73
3009,11598,133,1,19519.3
3010,11599,114,1,3976.79
3011,11599,152,2,2831.05
3012,11600,214,1,2379.88
3013,11600,154,1,1551.25
3014,11600,110,1,2560.63
3015,11601,183,1,1243.0
3016,11601,118,4,2030.18
3017,11601,186,1,5046.34
3018,11602,128,1,30828.68
3019,11603,115,1,3314.34
3020,11603,162,1,10389.18
3021,11604,118,1,2537.73
3022,11605,191,1,4378.43
3023,11606,124,1,9520.04
3024,11607,164,1,9554.0
3025,11608,123,1,12491.16
3026,11608,103,1,86981.38
3027,11608,120,4,1337.06
3028,11608,107,1,47295.32
3029,11609,108,1,34595.22
3030,11610,162,1,9869.72
3031,11611,184,1,1246.83
3032,11612,110,1,2560.63
3033,11613,146,1,61738.52
3034,11613,207,1,4375.21
3035,11614,121,1,9653.79
3036,11614,140,4,8722.76
3037,11615,186,2,5607.04
3038,11615,219,1,2921.3
3039,11615,123,2,12491.16
3040,11616,128,2,25960.99
3041,11616,115,2,3314.34
3042,11616,144,1,15195.0
3043,11617,126,1,18764.38
3044,11618,155,1,1743.47
3045,11618,177,1,1467.83
3046,11618,125,1,33874.76
3047,11619,132,2,16685.19
3048,11619,116,2,1204.55
3049,11619,205,1,3006.35
3050,11620,128,1,27583.55
3051,11621,125,1,37638.62
3052,11621,105,2,44259.22
3053,11622,110,1,2845.14
3054,11622,176,1,8172.55
3055,11623,192,1,2510.45
3056,11624,113,1,5680.63
3057,11624,121,1,9653.79
3058,11625,207,1,3937.69
3059,11625,169,2,3014.38
3060,11626,171,1,3033.04
3061,11627,120,1,1069.65
3062,11627,175,4,4621.26
3063,11628,118,1,2157.07
3064,11629,107,1,49922.83
3065,11630,103,2,78283.24
3066,11630,115,2,3314.34
3067,11630,165,1,8822.33
3068,11631,153,1,665.12
3069,11631,167,1,3421.34
3070,11631,206,1,3566.37
3071,11631,130,1,28210.42
3072,11631,110,1,2845.14
3073,11632,135,1,16327.33
3074,11632,182,1,1715.45
3075,11632,145,1,50434.54
3076,11632,107,1,44667.8
3077,11633,130,1,35263.03
3078,11633,179,1,1276.14
3079,11634,186,1,5046.34
3080,11634,135,1,17347.79
3081,11635,112,1,8869.46
3082,11636,135,1,20409.16
3083,11637,132,1,17563.36
3084,11638,167,1,3801.49
3085,11638,162,1,8830.8
3086,11639,113,3,5112.57
3087,11639,107,1,52550.35
3088,11640,112,1,8869.46
3089,11640,142,1,10923.86
3090,11640,167,1,3421.34
3091,11641,204,1,995.2
3092,11641,193,1,6307.84
3093,11642,180,1,2104.89
3094,11642,113,1,5680.63
3095,11643,156,1,1231.36
3096,11643,206,1,3566.37
3097,11643,168,4,11952.32
3098,11643,169,1,2863.66
3099,11644,102,2,74774.07
3100,11644,109,1,3264.8
3101,11645,115,3,3314.34
3102,11646,212,2,2154.9
3103,11647,185,1,5807.2
3104,11648,127,1,35945.7
3105,11648,158,2,9728.12
3106,11649,150,1,1677.42
3107,11649,166,1,8015.69
3108,11650,188,1,5431.22
3109,11650,150,1,1863.8
3110,11650,121,3,9117.47
3111,11651,147,2,41373.68
3112,11652,127,1,28756.56
3113,11652,113,1,5396.6
3114,11653,186,2,5607.04
3115,11654,111,1,10368.41
3116,11654,107,1,52550.35
3117,11654,159,1,7310.41
3118,11655,104,1,73700.55
3119,11656,111,1,9277.0
3120,11656,117,1,2280.6
3121,11656,159,1,6156.14
3122,11656,207,1,3500.17
3123,11657,141,2,14163.49
3124,11658,128,3,32451.24
3125,11658,177,1,1313.32
3126,11659,177,2,1390.57
3127,11659,188,3,4616.54
3128,11660,106,1,65296.5
3129,11660,116,1,1204.55
3130,11660,146,2,52477.74
3131,11661,126,1,18764.38
3132,11661,125,1,37638.62
3133,11661,127,1,34148.41
3134,11661,163,1,12893.02
3135,11662,153,4,789.83
3136,11663,196,1,2777.87
3137,11663,125,1,35756.69
3138,11664,184,1,1059.81
3139,11665,218,1,7080.0
3140,11665,178,1,938.23
3141,11665,110,2,2845.14
3142,11665,166,1,8906.32
3143,11666,159,2,7695.17
3144,11666,162,1,9350.26
3145,11667,130,1,35263.03
3146,11667,102,1,78709.55
3147,11668,112,2,7539.04
3148,11669,138,3,14571.14
3149,11670,110,3,2845.14
3150,11670,185,3,6112.84
3151,11670,135,1,20409.16
3152,11670,102,1,70838.6
3153,11670,212,1,2154.9
3154,11671,116,1,1204.55
3155,11672,118,1,2537.73
3156,11672,126,1,18764.38
3157,11672,120,2,1337.06
3158,11673,112,1,8425.99
3159,11673,106,4,65296.5
3160,11673,114,1,3976.79
3161,11674,122,2,12589.84
3162,11675,117,1,2850.75
3163,11675,126,1,18764.38
3164,11675,128,2,32451.24
3165,11676,120,1,1337.06
3166,11676,187,4,3646.21
3167,11677,149,3,742.3
3168,11677,125,2,30110.9
3169,11678,107,2,52550.35
3170,11679,132,3,17563.36
3171,11680,128,3,32451.24
3172,11680,110,1,2845.14
3173,11680,183,2,1243.0
3174,11681,166,1,8906.32
3175,11682,195,2,2977.2
3176,11682,205,1,2856.03
3177,11682,119,1,3569.16
3178,11683,176,1,9614.76
3179,11683,112,3,7982.51
3180,11684,113,1,5396.6
3181,11685,119,1,3767.44
3182,11685,160,3,4002.28
3183,11686,217,1,1982.71
3184,11687,120,1,1136.5
3185,11687,112,2,8425.99
3186,11688,187,1,3646.21
3187,11689,125,1,35756.69
3188,11690,189,1,2520.34
3189,11690,121,2,10726.43
3190,11691,178,1,891.32
3191,11692,140,1,7850.48
3192,11692,113,2,5396.6
3193,11692,122,2,12589.84
3194,11692,180,1,2104.89
3195,11693,119,1,3569.16
3196,11694,177,2,1390.57
3197,11694,132,1,17563.36
3198,11695,188,1,5431.22
3199,11695,112,1,7982.51
3200,11696,161,2,7452.22
3201,11697,171,3,3568.28
3202,11698,196,1,2361.19
3203,11699,107,1,52550.35
3204,11699,130,1,33499.88
3205,11700,106,1,58766.85
3206,11700,178,2,938.23
3207,11701,193,2,7008.71
3208,11702,102,1,62967.64
3209,11702,142,2,12209.02
3210,11703,122,1,11960.35
3211,11704,150,1,1584.23
3212,11705,148,2,25939.61
3213,11705,158,1,9241.71
3214,11705,110,3,2845.14
3215,11705,115,1,2817.19
3216,11706,128,2,29206.12
3217,11706,118,1,2537.73
3218,11707,112,1,8869.46
3219,11708,208,1,1947.38
3220,11709,164,1,9076.3
3221,11710,206,1,3209.73
3222,11710,165,1,11027.91
3223,11710,107,3,47295.32
3224,11711,184,1,997.46
3225,11711,155,1,1656.3
3226,11711,171,1,3568.28
3227,11712,124,1,10640.05
3228,11712,151,1,1545.37
3229,11713,121,2,9653.79
3230,11713,130,1,29973.58
3231,11713,134,2,12567.16
3232,11714,172,2,1068.75
3233,11714,132,2,16685.19
3234,11715,107,1,49922.83
3235,11715,145,1,47912.81
3236,11715,160,2,3791.64
3237,11716,219,1,2921.3
3238,11717,217,1,2203.01
3239,11717,180,1,2221.83
3240,11718,123,1,11242.04
3241,11718,129,2,36778.33
3242,11719,102,1,78709.55
3243,11720,191,1,3891.94
3244,11720,126,2,18764.38
3245,11720,148,1,28821.79
3246,11721,167,2,3611.42
3247,11721,121,4,10726.43
3248,11722,120,1,1203.35
3249,11723,171,1,3568.28
3250,11724,206,1,3566.37
3251,11724,128,2,32451.24
3252,11724,212,1,1939.41
3253,11725,109,1,3092.97
3254,11726,128,1,29206.12
3255,11726,189,2,2268.31
3256,11727,163,1,13571.6
3257,11727,128,1,32451.24
3258,11728,151,2,1545.37
3259,11729,131,1,18769.56
3260,11730,139,2,17263.53
3261,11731,161,1,9315.28
3262,11732,207,1,4375.21
3263,11732,119,2,3965.73
3264,11733,183,1,1243.0
3265,11733,217,1,2203.01
3266,11734,170,1,2201.22
3267,11734,180,2,1987.95
3268,11735,157,1,11322.27
3269,11735,142,1,12851.6
3270,11736,159,1,7695.17
3271,11736,140,1,8722.76
3272,11737,123,1,10617.49
3273,11737,120,2,1337.06
3274,11737,104,1,77795.02
3275,11737,157,1,10190.04
3276,11737,159,1,7695.17
3277,11738,131,2,18769.56
3278,11739,155,1,1743.47
3279,11740,115,1,3314.34
3280,11741,147,1,33098.94
3281,11742,165,2,11027.91
3282,11743,181,4,1781.12
3283,11743,116,1,1084.1
3284,11744,165,2,8822.33
3285,11745,212,1,2047.16
3286,11745,128,1,30828.68
3287,11746,128,3,30828.68
3288,11746,140,1,7850.48
3289,11747,179,1,1417.93
3290,11748,106,1,65296.5
3291,11749,139,1,15537.18
3292,11749,120,1,1337.06
3293,11749,168,1,11952.32
3294,11750,197,1,4020.29
3295,11750,124,1,10640.05
3296,11751,127,2,35945.7
3297,11751,126,1,16887.94
3298,11752,128,2,27583.55
3299,11752,188,1,5431.22
3300,11752,114,1,3976.79
3301,11752,115,2,3148.62
3302,11753,151,2,1545.37
3303,11754,199,2,6102.83
3304,11754,115,1,3314.34
3305,11755,136,1,7007.38
3306,11755,141,1,15737.21
3307,11756,162,1,10389.18
3308,11757,108,1,32865.46
3309,11758,160,1,3370.34
3310,11758,132,1,15807.02
3311,11759,165,1,10476.51
3312,11759,115,2,3314.34
3313,11759,121,2,9653.79
3314,11759,102,1,78709.55
3315,11760,135,1,18368.24
3316,11760,108,1,34595.22
3317,11761,154,1,1637.43
3318,11761,153,3,831.4
3319,11761,132,1,17563.36
3320,11762,145,1,50434.54
3321,11762,108,1,27676.18
3322,11763,101,1,73417.66
3323,11763,117,1,2280.6
3324,11764,139,1,17263.53
3325,11764,178,1,891.32
3326,11765,112,1,8869.46
3327,11766,195,1,2977.2
3328,11767,164,1,8598.6
3329,11767,215,1,2663.28
3330,11768,191,1,4621.67
3331,11768,101,1,81575.18
3332,11768,120,2,1337.06
3333,11769,112,1,8869.46
3334,11769,125,2,35756.69
3335,11769,156,2,1046.66
3336,11770,193,3,5957.4
3337,11770,183,2,1180.85
3338,11771,193,2,7008.71
3339,11772,164,1,9554.0
3340,11773,171,1,3389.87
3341,11774,172,1,1131.62
3342,11774,112,1,8869.46
3343,11774,107,2,44667.8
3344,11775,106,1,65296.5
3345,11776,134,1,13963.51
3346,11777,155,1,1481.95
3347,11777,152,1,2831.05
3348,11777,217,1,2092.86
3349,11778,165,1,9925.12
3350,11779,164,1,7643.2
3351,11780,215,1,2819.94
3352,11781,180,2,2104.89
3353,11782,180,1,2338.77
3354,11783,132,2,17563.36
3355,11784,159,4,7310.41
3356,11785,147,3,39305.0
3357,11785,175,1,4364.52
3358,11786,109,1,3092.97
3359,11786,150,1,1863.8
3360,11786,177,4,1467.83
3361,11786,142,2,11566.44
3362,11787,182,1,1810.76
3363,11787,119,1,3965.73
3364,11788,119,1,3172.58
3365,11789,116,2,1023.87
3366,11789,121,1,10726.43
3367,11789,103,1,86981.38
3368,11789,127,2,34148.41
3369,11790,150,1,1677.42
3370,11790,118,2,2283.96
3371,11790,116,1,1084.1
3372,11791,107,1,49922.83
3373,11792,163,1,13571.6
3374,11792,111,1,9822.71
3375,11792,115,1,2982.91
3376,11793,122,1,11960.35
3377,11793,128,1,27583.55
3378,11794,203,1,939.28
3379,11795,137,1,11699.51
3380,11795,105,2,46718.06
3381,11796,104,1,81889.5
3382,11797,161,1,9315.28
3383,11798,165,1,9373.72
3384,11799,106,2,62031.68
3385,11800,127,1,32351.13
3386,11801,167,1,3421.34
3387,11802,157,1,10190.04
3388,11802,128,2,32451.24
3389,11802,126,2,17826.16
3390,11803,102,1,78709.55
3391,11803,126,1,15011.5
3392,11804,145,1,40347.63
3393,11804,142,3,11566.44
3394,11805,114,1,3777.95
3395,11806,165,1,11027.91
3396,11807,113,1,5680.63
3397,11807,180,1,1871.02
3398,11808,128,1,32451.24
3399,11808,107,4,42040.28
3400,11809,212,1,2154.9
3401,11809,107,1,42040.28
3402,11810,184,2,1246.83
3403,11811,101,1,77496.42
3404,11812,151,2,1545.37
3405,11813,177,1,1545.08
3406,11814,201,1,1062.45
3407,11814,195,3,3308.0
3408,11814,110,1,2418.37
3409,11815,165,1,11027.91
3410,11815,108,1,29405.94
3411,11815,133,1,19519.3
3412,11815,179,1,1347.03
3413,11816,122,2,11330.86
3414,11816,162,1,10389.18
3415,11816,112,1,7539.04
3416,11816,109,1,3092.97
3417,11817,203,2,1043.64
3418,11818,112,1,8869.46
3419,11818,115,1,3314.34
3420,11818,131,1,17831.08
3421,11819,164,2,9076.3
3422,11819,159,1,7310.41
3423,11820,140,1,8722.76
3424,11820,164,1,9554.0
3425,11821,134,1,13265.33
3426,11822,218,1,8329.41
3427,11823,106,1,65296.5
3428,11824,126,1,16887.94
3429,11825,185,1,6112.84
3430,11825,115,1,3148.62
3431,11826,126,2,18764.38
3432,11827,201,1,956.2
3433,11828,114,2,3976.79
3434,11828,115,1,3314.34
3435,11828,173,2,7019.62
3436,11829,220,1,8485.96
3437,11829,175,1,5134.73
3438,11829,161,1,8849.52
3439,11829,126,2,18764.38
3440,11830,131,3,16892.6
3441,11831,126,3,18764.38
3442,11832,118,1,2537.73
3443,11833,156,1,1169.79
3444,11834,134,1,13963.51
3445,11834,105,1,46718.06
3446,11835,101,1,73417.66
3447,11835,109,1,3092.97
3448,11836,184,1,1122.15
3449,11836,125,1,35756.69
3450,11837,194,1,6457.01
3451,11838,117,1,2565.68
3452,11838,204,1,895.68
3453,11839,176,3,9134.02
3454,11839,183,2,1118.7
3455,11839,107,1,49922.83
3456,11840,165,1,11027.91
3457,11841,190,1,4806.88
3458,11841,188,2,4616.54
3459,11841,176,2,8172.55
3460,11841,164,1,9554.0
3461,11842,131,2,17831.08
3462,11842,158,1,9728.12
3463,11842,125,1,31992.83
3464,11842,157,1,11322.27
3465,11843,197,1,3216.23
3466,11844,131,1,18769.56
3467,11844,176,1,9614.76
3468,11845,106,1,65296.5
3469,11846,113,1,5396.6
3470,11846,123,2,11242.04
3471,11846,105,1,49176.91
3472,11847,212,1,2154.9
3473,11848,133,1,19519.3
3474,11849,154,1,1637.43
3475,11849,131,1,18769.56
3476,11850,182,1,1906.06
3477,11850,110,1,2845.14
3478,11851,107,2,49922.83
3479,11851,105,2,46718.06
3480,11852,166,1,8906.32
3481,11852,122,1,12589.84
3482,11853,178,1,891.32
3483,11853,202,2,781.76
3484,11853,220,1,8932.59
3485,11853,129,1,36778.33
3486,11854,187,1,2916.97
3487,11855,205,1,2705.72
3488,11856,160,2,4212.93
3489,11857,121,1,10726.43
3490,11858,115,2,2982.91
3491,11858,161,1,8849.52
3492,11859,123,1,10617.49
3493,11860,109,1,2749.3
3494,11860,132,3,17563.36
3495,11861,153,1,831.4
3496,11862,123,1,11242.04
3497,11862,160,1,4002.28
3498,11863,131,1,18769.56
3499,11863,108,1,31135.7
3500,11864,107,2,47295.32
3501,11865,117,1,2708.21
3502,11866,113,1,5680.63
3503,11866,149,1,742.3
3504,11866,209,1,1831.36
3505,11867,181,1,1692.06
3506,11867,207,1,3937.69
3507,11868,102,1,70838.6
3508,11868,170,1,2445.8
3509,11868,176,2,8172.55
3510,11869,150,2,1677.42
3511,11870,102,2,70838.6
3512,11870,169,2,3014.38
3513,11871,174,1,5591.26
3514,11871,150,1,1863.8
3515,11871,201,1,1009.33
3516,11871,192,1,2133.88
3517,11871,179,1,1347.03
3518,11872,104,2,81889.5
3519,11873,154,1,1723.61
3520,11873,151,1,1468.1
3521,11874,129,1,36778.33
3522,11874,114,1,3579.11
3523,11874,106,1,62031.68
3524,11875,200,1,5699.68
3525,11876,122,1,10701.36
3526,11876,158,1,9241.71
3527,11876,121,1,10726.43
3528,11876,108,1,34595.22
3529,11877,130,2,35263.03
3530,11878,115,1,2982.91
3531,11878,117,1,2850.75
3532,11879,109,2,3436.63
3533,11879,168,1,11952.32
3534,11879,164,1,8120.9
3535,11879,202,1,740.62
3536,11880,182,2,1906.06
3537,11880,146,2,61738.52
3538,11881,111,2,9822.71
3539,11881,121,1,10726.43
3540,11881,135,1,19388.7
3541,11882,129,1,31261.58
3542,11882,161,1,8849.52
3543,11883,119,1,3965.73
3544,11883,128,1,32451.24
3545,11884,130,1,35263.03
3546,11885,159,1,6540.89
3547,11886,108,1,32865.46
3548,11887,127,1,28756.56
3549,11887,177,1,1545.08
3550,11888,102,3,78709.55
3551,11889,122,1,12589.84
3552,11889,117,1,2280.6
3553,11890,142,2,12851.6
3554,11890,103,2,82632.31
3555,11891,130,4,35263.03
3556,11892,108,1,34595.22
3557,11893,196,1,2777.87
3558,11893,200,1,5129.71
3559,11893,108,1,29405.94
3560,11894,119,1,3965.73
3561,11894,157,3,11322.27
3562,11894,101,1,73417.66
3563,11895,170,1,2323.51
3564,11895,120,1,1337.06
3565,11895,164,3,9554.0
3566,11896,113,1,5680.63
3567,11897,196,1,2638.98
3568,11897,122,1,10701.36
3569,11898,134,1,12567.16
3570,11899,116,3,1084.1
3571,11899,109,1,3092.97
3572,11900,139,2,17263.53
3573,11900,101,2,81575.18
3574,11901,102,1,74774.07
3575,11901,116,1,963.64
3576,11901,118,1,2410.84
3577,11902,127,1,32351.13
3578,11903,172,1,1005.88
3579,11904,101,1,65260.14
3580,11905,106,2,65296.5
3581,11905,143,1,4895.78
3582,11906,166,1,8015.69
3583,11906,218,1,7496.47
3584,11906,106,2,65296.5
3585,11907,124,1,11200.05
3586,11908,115,2,3314.34
3587,11908,101,2,81575.18
3588,11908,137,1,12999.46
3589,11909,126,1,18764.38
3590,11909,194,1,6457.01
3591,11910,150,1,1863.8
3592,11910,177,1,1545.08
3593,11911,210,1,918.18
3594,11912,110,1,2845.14
3595,11913,123,4,12491.16
3596,11913,184,1,1122.15
3597,11914,196,1,2500.08
3598,11915,125,1,31992.83
3599,11916,104,1,81889.5
3600,11917,173,2,5966.68
3601,11917,184,2,1059.81
3602,11918,135,4,18368.24
3603,11919,103,1,86981.38
3604,11919,186,1,4765.98
3605,11919,165,1,9373.72
3606,11920,202,1,822.91
3607,11921,219,1,3245.89
3608,11922,119,2,3767.44
3609,11923,197,2,4020.29
3610,11923,138,3,15338.04
3611,11924,160,1,4212.93
3612,11924,113,1,5396.6
3613,11925,147,4,35167.63
3614,11925,144,1,14435.25
3615,11925,103,1,78283.24
3616,11925,110,1,2560.63
3617,11925,138,1,13037.33
3618,11926,132,2,16685.19
3619,11927,116,1,1204.55
3620,11928,122,2,12589.84
3621,11929,127,1,34148.41
3622,11929,151,1,1545.37
3623,11930,184,1,1246.83
3624,11930,105,1,39341.53
3625,11930,153,1,706.69
3626,11931,102,2,74774.07
3627,11931,106,1,62031.68
3628,11932,172,3,1068.75
3629,11932,117,1,2565.68
3630,11932,118,1,2537.73
3631,11933,106,2,62031.68
3632,11934,183,2,1243.0
3633,11935,168,1,11952.32
3634,11935,169,2,2562.22
3635,11936,102,2,78709.55
3636,11937,123,1,12491.16
3637,11938,106,3,55502.02
3638,11938,212,2,1939.41
3639,11939,104,1,81889.5
3640,11940,219,1,2921.3
3641,11940,129,1,31261.58
3642,11941,119,1,3767.44
3643,11941,201,1,956.2
3644,11942,185,3,5807.2
3645,11943,184,4,1122.15
3646,11943,125,1,33874.76
3647,11944,108,1,31135.7
3648,11944,177,1,1467.83
3649,11945,217,1,1982.71
3650,11945,187,1,3646.21
3651,11945,185,1,5195.91
3652,11946,110,1,2702.88
3653,11947,128,1,32451.24
3654,11947,144,1,14435.25
3655,11947,111,1,9822.71
3656,11948,108,1,29405.94
3657,11948,102,1,78709.55
3658,11948,176,1,9614.76
3659,11948,113,1,5396.6
3660,11948,124,2,11200.05
3661,11949,122,1,10071.87
3662,11950,120,1,1270.21
3663,11951,107,1,47295.32
3664,11951,130,1,29973.58
3665,11951,102,1,74774.07
3666,11951,174,1,5591.26
3667,11952,121,1,10726.43
3668,11953,108,2,34595.22
3669,11953,157,1,9623.93
3670,11954,107,1,49922.83
3671,11954,127,1,34148.41
3672,11955,122,1,11330.86
3673,11955,167,1,3801.49
3674,11955,218,3,8329.41
3675,11956,132,1,16685.19
3676,11957,105,1,46718.06
3677,11958,153,1,748.26
3678,11958,145,1,50434.54
3679,11959,119,1,3767.44
3680,11959,134,1,11170.81
3681,11960,156,2,1169.79
3682,11961,149,2,824.78
3683,11961,135,2,19388.7
3684,11962,101,2,81575.18
3685,11962,185,1,5807.2
3686,11962,108,1,32865.46
3687,11963,147,2,41373.68
3688,11964,155,3,1656.3
3689,11964,120,1,1337.06
3690,11965,125,1,35756.69
3691,11965,113,1,5680.63
3692,11966,207,2,3937.69
3693,11966,214,1,2379.88
3694,11967,155,2,1743.47
3695,11968,159,1,7695.17
3696,11968,130,4,33499.88
3697,11969,115,1,3314.34
3698,11969,138,1,15338.04
3699,11970,126,1,18764.38
3700,11970,189,2,2520.34
3701,11971,112,2,7982.51
3702,11972,161,1,7917.99
3703,11973,179,1,1417.93
3704,11974,166,1,8461.0
3705,11975,158,1,9728.12
3706,11975,175,1,5134.73
3707,11976,164,1,8598.6
3708,11976,167,1,3231.27
3709,11977,153,2,706.69
3710,11978,124,1,11200.05
3711,11979,201,1,903.08
3712,11979,109,1,3264.8
3713,11980,190,1,4566.54
3714,11980,138,1,15338.04
3715,11980,102,2,70838.6
3716,11981,107,2,47295.32
3717,11981,114,4,3380.27
3718,11981,181,1,1781.12
3719,11982,158,2,9728.12
3720,11982,123,2,12491.16
3721,11983,184,1,1246.83
3722,11983,106,2,58766.85
3723,11984,186,1,5326.69
3724,11984,170,2,2445.8
3725,11984,113,1,5396.6
3726,11984,120,1,1203.35
3727,11985,171,3,3568.28
3728,11985,105,1,44259.22
3729,11986,106,1,62031.68
3730,11987,146,1,61738.52
3731,11987,153,2,831.4
3732,11987,123,4,12491.16
3733,11988,206,2,3566.37
3734,11988,124,1,11200.05
3735,11989,118,1,2537.73
3736,11989,119,4,3965.73
3737,11989,220,1,8039.33
3738,11990,116,1,1084.1
3739,11991,125,1,37638.62
3740,11992,120,1,1337.06
3741,11992,154,1,1723.61
3742,11993,155,1,1743.47
3743,11994,215,1,2819.94
3744,11994,105,1,44259.22
3745,11995,106,1,65296.5
3746,11995,180,1,2338.77
3747,11995,126,2,17826.16
3748,11995,110,1,2845.14
3749,11996,113,2,5680.63
3750,11997,119,1,3965.73
3751,11997,160,1,4212.93
3752,11998,169,2,2863.66
3753,11998,143,1,5167.76
3754,11998,186,1,5326.69
3755,11999,158,1,9728.12
3756,11999,162,1,9869.72
3757,12000,173,1,7019.62
3758,12001,136,1,7785.98
3759,12001,118,1,2537.73
3760,12002,185,1,5501.56
3761,12002,118,2,2537.73
3762,12003,111,1,10368.41
3763,12004,163,1,13571.6
3764,12004,216,1,5494.29
3765,12004,129,1,33100.5
3766,12004,189,1,2394.32
3767,12005,176,1,9134.02
3768,12006,176,1,9614.76
3769,12007,118,1,2410.84
3770,12008,165,2,11027.91
3771,12009,152,1,2831.05
3772,12010,105,1,46718.06
3773,12011,122,1,11330.86
3774,12012,145,2,45391.09
3775,12013,120,2,1203.35
3776,12013,180,1,2338.77
3777,12014,205,2,2856.03
3778,12014,174,1,5296.99
3779,12015,162,1,10389.18
3780,12015,205,2,3006.35
3781,12016,186,2,5607.04
3782,12016,121,2,10726.43
3783,12017,163,1,11535.86
3784,12017,134,2,11170.81
3785,12018,141,1,12589.77
3786,12019,124,1,11200.05
3787,12020,125,1,37638.62
3788,12020,195,1,3308.0
3789,12020,128,1,32451.24
3790,12020,184,1,1246.83
3791,12021,126,4,18764.38
3792,12021,167,1,3801.49
3793,12022,169,1,3014.38
3794,12023,180,1,1871.02
3795,12024,110,1,2702.88
3796,12024,103,1,86981.38
3797,12024,127,1,30553.84
3798,12025,108,3,34595.22
3799,12025,115,1,3314.34
3800,12025,106,1,58766.85
3801,12025,186,1,4485.63
3802,12026,177,1,1545.08
3803,12027,199,2,6102.83
3804,12027,168,1,10757.09
3805,12028,142,2,12851.6
3806,12028,143,2,4895.78
3807,12028,173,1,6317.66
3808,12029,107,1,44667.8
3809,12030,180,1,1987.95
3810,12031,186,1,5607.04
3811,12031,174,1,5296.99
3812,12031,182,1,1906.06
3813,12032,166,1,8906.32
3814,12032,186,1,5607.04
3815,12032,110,1,2845.14
3816,12033,126,1,16887.94
3817,12033,104,2,77795.02
3818,12034,194,1,6134.16
3819,12034,145,3,47912.81
3820,12034,130,4,29973.58
3821,12034,101,3,81575.18
3822,12035,177,2,1545.08
3823,12036,150,3,1770.61
3824,12036,108,2,34595.22
3825,12036,136,2,6618.08
3826,12037,123,2,12491.16
3827,12037,159,1,7695.17
3828,12038,143,1,5167.76
3829,12038,204,2,995.2
3830,12039,172,1,1194.48
3831,12039,122,1,12589.84
3832,12040,136,2,7007.38
3833,12040,184,1,1184.49
3834,12040,113,1,5112.57
3835,12040,203,2,1043.64
3836,12041,202,2,781.76
3837,12041,152,2,2547.95
3838,12041,113,1,5396.6
3839,12042,205,1,2555.4
3840,12042,120,1,1203.35
3841,12043,149,1,824.78
3842,12044,109,1,3436.63
3843,12044,126,3,18764.38
3844,12044,129,1,36778.33
3845,12044,157,1,11322.27
3846,12045,112,1,8869.46
3847,12046,156,3,1108.22
3848,12046,101,3,81575.18
3849,12047,112,1,8869.46
3850,12047,179,1,1347.03
3851,12048,107,3,44667.8
3852,12048,128,1,30828.68
3853,12049,114,1,3777.95
3854,12050,131,1,18769.56
3855,12050,109,2,3436.63
3856,12051,165,1,10476.51
3857,12051,116,1,1144.32
3858,12052,122,3,11960.35
3859,12052,133,4,21688.11
3860,12053,159,1,7695.17
3861,12053,186,1,4765.98
3862,12054,193,1,7008.71
3863,12055,152,2,2831.05
3864,12056,117,1,2850.75
3865,12056,165,1,9373.72
3866,12056,170,3,2201.22
3867,12056,119,2,3965.73
3868,12057,178,1,844.41
3869,12058,128,1,29206.12
3870,12058,110,1,2845.14
3871,12058,177,1,1390.57
3872,12059,127,1,35945.7
3873,12059,134,1,13963.51
3874,12060,136,1,7785.98
3875,12061,119,4,3965.73
3876,12062,112,2,8869.46
3877,12062,182,2,1906.06
3878,12063,121,1,10726.43
3879,12064,128,1,32451.24
3880,12065,134,1,13963.51
3881,12066,137,1,11049.54
3882,12067,102,1,62967.64
3883,12068,124,1,11200.05
3884,12068,102,1,74774.07
3885,12069,105,2,46718.06
3886,12070,118,1,2283.96
3887,12070,159,2,7695.17
3888,12070,108,2,31135.7
3889,12071,186,1,5326.69
3890,12072,130,1,35263.03
3891,12072,183,2,1118.7
3892,12073,113,1,5680.63
3893,12074,106,1,65296.5
3894,12075,162,1,10389.18
3895,12075,133,1,20603.7
3896,12076,101,1,81575.18
3897,12076,167,1,3421.34
3898,12077,216,1,5494.29
3899,12077,125,1,37638.62
3900,12077,192,1,2510.45
3901,12078,145,1,50434.54
3902,12078,191,1,4378.43
3903,12078,101,1,81575.18
3904,12079,140,1,8286.62
3905,12079,116,1,1204.55
3906,12080,153,2,831.4
3907,12080,171,1,3568.28
3908,12081,105,2,44259.22
3909,12082,118,1,2157.07
3910,12083,118,1,2410.84
3911,12083,155,1,1743.47
3912,12083,115,1,3314.34
3913,12084,114,1,3976.79
3914,12084,188,1,5431.22
3915,12085,120,2,1203.35
3916,12086,107,2,42040.28
3917,12086,131,2,18769.56
